turn,decision_latency_ms,memory_recall_f1
1,22.618874994805083,0.0
2,2.4112499959301203,0.0
3,2.553208003519103,0.0
4,2.405625011306256,0.0
5,2.161874988814816,0.0
6,2.416667004581541,0.0
7,2.1977919968776405,0.0
8,2.391749992966652,0.0
9,2.1941669983789325,0.0
10,2.030292002018541,1.0
11,2.1927500201854855,1.0
12,2.255583996884525,1.0
13,2.177415997721255,1.0
14,2.126208011759445,1.0
15,2.1556249994318932,1.0
16,2.0651249797083437,1.0
17,2.271165983984247,1.0
18,2.1252080041449517,1.0
19,2.238750021206215,1.0
20,2.148166997358203,1.0
21,2.1242499933578074,1.0
22,2.1440830023493618,1.0
23,2.196041023125872,1.0
24,2.120083983754739,1.0
25,2.151749999029562,1.0
26,2.1539999870583415,1.0
27,2.13554099900648,1.0
28,2.143167017493397,1.0
29,2.3367500107269734,1.0
30,2.3503749980591238,1.0
31,2.269916993100196,1.0
32,2.308291004737839,1.0
33,2.2529580164700747,1.0
34,2.3662919993512332,1.0
35,2.3979159886948764,1.0
36,2.3136249801609665,1.0
37,2.3979170073289424,1.0
38,2.2470830008387566,1.0
39,2.3192919907160103,1.0
40,2.5236250075977296,1.0
41,2.4232499999925494,1.0
42,2.4520000151824206,1.0
43,2.5080409832298756,1.0
44,2.4621670017950237,1.0
45,2.9138330137357116,1.0
46,2.583875000709668,1.0
47,2.575791993876919,1.0
48,4.7705830074846745,1.0
49,5.091917002573609,1.0
50,6.005375005770475,1.0
51,4.62308299029246,1.0
52,5.094499996630475,1.0
53,4.838082997594029,1.0
54,4.679124976973981,1.0
55,4.9338329990860075,1.0
56,4.732500005047768,1.0
57,4.6163749939296395,1.0
58,4.985959007171914,1.0
59,4.812375002074987,1.0
60,4.834459017729387,1.0
61,5.723582988139242,1.0
62,5.159583000931889,1.0
63,5.081000010250136,1.0
64,5.422457994427532,1.0
65,5.28441701317206,1.0
66,5.00591698801145,1.0
67,6.157625000923872,1.0
68,5.3663750004488975,1.0
69,5.477375001646578,1.0
70,5.1502499845810235,1.0
71,5.215917015448213,1.0
72,5.396958993515,1.0
73,5.368375015677884,1.0
74,5.350958002964035,1.0
75,5.676792003214359,1.0
76,5.434249993413687,1.0
77,5.606000020634383,1.0
78,5.588958010775968,1.0
79,5.494458018802106,1.0
80,6.032957986462861,1.0
81,8.033124991925433,1.0
82,6.785917008528486,1.0
83,6.77341700065881,1.0
84,7.333167013712227,1.0
85,6.553874991368502,1.0
86,5.804749991511926,1.0
87,6.9395000173244625,1.0
88,6.158375006634742,1.0
89,6.855707993963733,1.0
90,6.042833003448322,1.0
91,6.153916008770466,1.0
92,6.637082988163456,1.0
93,6.15749999997206,1.0
94,7.377166009973735,1.0
95,6.243625015486032,1.0
96,6.898249994264916,1.0
97,6.35658300598152,1.0
98,6.681624974589795,1.0
99,6.7715409968513995,1.0
100,6.633375014644116,1.0
