turn,decision_latency_ms,memory_recall_f1
1,17.422958015231416,0.0
2,1.4770420093555003,0.0
3,1.2290829909034073,0.0
4,1.2114579731132835,0.0
5,1.6594580083619803,0.0
6,1.6911250131670386,0.0
7,1.2953749974258244,0.0
8,1.2489579967223108,0.0
9,1.239334000274539,0.0
10,1.3755410036537796,1.0
11,1.5501670131925493,1.0
12,1.3900830235797912,1.0
13,1.251292007509619,1.0
14,1.3406660000327975,1.0
15,1.129249983932823,1.0
16,1.1080830008722842,1.0
17,1.1069999891333282,1.0
18,1.104290975490585,1.0
19,1.1020000092685223,1.0
20,1.202500017825514,1.0
21,1.1775830062106252,1.0
22,1.2890409852843732,1.0
23,1.2207080144435167,1.0
24,1.1614999966695905,1.0
25,1.1485840077511966,1.0
26,1.1717499874066561,1.0
27,1.1558339756447822,1.0
28,1.1396670015528798,1.0
29,1.3149580045137554,1.0
30,1.2170420086476952,1.0
31,1.190041977679357,1.0
32,1.1682499898597598,1.0
33,1.1944170109927654,1.0
34,1.0915830207522959,1.0
35,1.0928339906968176,1.0
36,1.076415996067226,1.0
37,1.0824170021805912,1.0
38,1.1064579884987324,1.0
39,1.187499990919605,1.0
40,1.1977499816566706,1.0
41,1.1446669814176857,1.0
42,1.1104159930255264,1.0
43,1.1252500116825104,1.0
44,1.1430419981479645,1.0
45,1.096042018616572,1.0
46,1.1256670113652945,1.0
47,1.1024159903172404,1.0
48,1.2296669883653522,1.0
49,1.1468339944258332,1.0
50,1.1246660142205656,1.0
51,1.1255000135861337,1.0
52,1.1323330109007657,1.0
53,1.1197080020792782,1.0
54,1.1306660016998649,1.0
55,1.1151660000905395,1.0
56,1.112625002861023,1.0
57,1.1292909912299365,1.0
58,1.4756670279894024,1.0
59,1.280625001527369,1.0
60,1.2601659982465208,1.0
61,1.2536249996628612,1.0
62,1.2482500169426203,1.0
63,1.2387500028125942,1.0
64,1.22637499589473,1.0
65,1.2569579994305968,1.0
66,1.2015420070383698,1.0
67,1.2462080048862845,1.0
68,1.139374973718077,1.0
69,1.1371670116204768,1.0
70,1.1259169841650873,1.0
71,1.1340840137563646,1.0
72,1.1348330008331686,1.0
73,1.1370409920345992,1.0
74,1.1288330133538693,1.0
75,1.1197499989066273,1.0
76,1.136250008130446,1.0
77,1.1774580052588135,1.0
78,1.1338339827489108,1.0
79,1.155749981990084,1.0
80,1.1396670015528798,1.0
81,1.1587500048335642,1.0
82,1.1643749894574285,1.0
83,1.1688749946188182,1.0
84,1.1560000129975379,1.0
85,1.1602919839788228,1.0
86,1.3029159745201468,1.0
87,1.2727909779641777,1.0
88,1.2247500126250088,1.0
89,1.1479160166345537,1.0
90,1.173041993752122,1.0
91,1.1330420093145221,1.0
92,1.1667080107145011,1.0
93,1.149582996731624,1.0
94,1.1342089856043458,1.0
95,1.1462090187706053,1.0
96,1.1635829869192094,1.0
97,1.1577919940464199,1.0
98,1.1677500151563436,1.0
99,1.1557500110939145,1.0
100,1.166957983514294,1.0
