turn,decision_latency_ms,memory_recall_f1
1,18.036041990853846,0.0
2,1.4380420034285635,0.0
3,1.4062919944990426,0.0
4,1.2834169901907444,0.0
5,1.1235829733777791,0.0
6,1.094500010367483,0.0
7,1.1080419935751706,0.0
8,1.3629170134663582,0.0
9,1.159667008323595,0.0
10,1.080750022083521,1.0
11,1.0372500109951943,1.0
12,1.3513339799828827,1.0
13,1.4527080056723207,1.0
14,1.2959580053575337,1.0
15,1.292208005907014,1.0
16,1.1057499796152115,1.0
17,1.1047500011045486,1.0
18,1.0910000128205866,1.0
19,1.0981249797623605,1.0
20,1.084457995602861,1.0
21,1.3152500032447278,1.0
22,1.2029159988742322,1.0
23,1.3992910098750144,1.0
24,1.1113329965155572,1.0
25,1.065291988197714,1.0
26,1.077584020094946,1.0
27,1.076457992894575,1.0
28,1.1058750096708536,1.0
29,1.0800420132,1.0
30,1.2291669845581055,1.0
31,1.0989999864250422,1.0
32,1.0755419789347798,1.0
33,1.105375005863607,1.0
34,1.058374997228384,1.0
35,1.0404170025140047,1.0
36,1.0544579999987036,1.0
37,1.0441250051371753,1.0
38,1.0346669878344983,1.0
39,1.0252080101054162,1.0
40,1.1149580241180956,1.0
41,1.0470419947523624,1.0
42,1.0328330099582672,1.0
43,1.031166990287602,1.0
44,1.0245000012218952,1.0
45,1.082708011381328,1.0
46,1.143083005445078,1.0
47,1.157541002612561,1.0
48,1.072834013029933,1.0
49,1.0560830123722553,1.0
50,1.1680419847834855,1.0
51,1.148541981820017,1.0
52,1.0798749863170087,1.0
53,1.058750000083819,1.0
54,1.0609170130919665,1.0
55,1.0578749934211373,1.0
56,1.0557909845374525,1.0
57,1.0553750034887344,1.0
58,1.078957982826978,1.0
59,1.067374978447333,1.0
60,1.1630409862846136,1.0
61,1.1424590193200856,1.0
62,1.0564160184003413,1.0
63,1.0410840041004121,1.0
64,1.0349999938625842,1.0
65,1.029042003210634,1.0
66,1.034416985930875,1.0
67,1.039583992678672,1.0
68,1.0392499971203506,1.0
69,1.0499580239411443,1.0
70,1.2254999892320484,1.0
71,1.1739580077119172,1.0
72,1.1183329916093498,1.0
73,1.1057080118916929,1.0
74,1.0971250012516975,1.0
75,1.0575409978628159,1.0
76,1.077624998288229,1.0
77,1.0620829998515546,1.0
78,1.0560410155449063,1.0
79,1.0532909946050495,1.0
80,1.1652499961201102,1.0
81,1.0649579926393926,1.0
82,1.056958019034937,1.0
83,1.0647919843904674,1.0
84,1.061916002072394,1.0
85,1.061249990016222,1.0
86,1.0909160191658884,1.0
87,1.0847499943338335,1.0
88,1.077249995432794,1.0
89,1.0864579817280173,1.0
90,1.2177499884273857,1.0
91,1.1142500152345747,1.0
92,1.0936659818980843,1.0
93,1.0881249909289181,1.0
94,1.0885839874390513,1.0
95,1.0642919805832207,1.0
96,1.0902920039370656,1.0
97,1.0865410149563104,1.0
98,1.0837500158231705,1.0
99,1.0737080010585487,1.0
100,1.201999984914437,1.0
